,EIN,OrganizationName,State,County,Lat,Lon,GeoDistance(km)
5548,383676760,PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION,DC,District of Columbia,38.894,-77.028,3641.2210892226653
5549,940844755,SAN FRANCISCO FIRE FIGHTERS LOCAL 798,CA,Los Angeles County,34.15,-118.46,153.9315876229973
5550,113086911,INTERNATIONAL ASSOCIATION FOR QUANTITATIVE FINANCE INC,NY,New York County,40.76,-73.99,3892.7205912378868
5551,361894866,UNITED BROTHERHOOD OF CARPENTERS AND JOINERS OF AMERICA LOCAL 792,IL,Winnebago County,42.25,-89.08,2658.6366390758967
5553,521888497,UNITED MINE WORKERS OF AMERICA 1993 BENEFIT PLAN,DC,District of Columbia,38.89,-77.05,3639.3396426985664
5554,590235225,ESCAMBIA RIVER ELECTRIC COOP INC,FL,Santa Rosa County,30.8,-87.1,2845.8012273226673
5555,840449936,DOWNTOWN DENVER INC,CO,Denver County,39.75,-105.0,1313.4337047522388
5556,621217327,HOUSING BENEFITS PLAN CO JOHN POPE HOUSING SOLUTIONS ALLIANCE,TX,Young County,33.3,-98.7,1722.7336527733582
5557,990037598,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS 1186,DC,District of Columbia,38.91,-77.02,3641.8306713658585
5558,741255147,MCT CREDIT UNION,TX,Jefferson County,29.98,-93.96,2230.0720277934897
5559,464121223,ORIOLE BEACH ELEMENTARY SCHOOL PTO,GA,Fulton County,34.02,-84.25,3044.0697717177864
5561,850207652,ANIMAL HUMANE ASSOCIATION OF NEW MEXICO INC,NE,Lancaster County,40.73,-96.58,2011.7384754580214
5562,272840005,DOTERRA HEALING HANDS FOUNDATION,UT,Utah County,40.39,-111.74,937.5438251113824
5563,680391843,SHELTER PROVIDERS OF SACRAMENTO INC,CA,Placer County,38.74,-121.26,713.7423834109802
5564,341754839,DIOCESE OF CLEVELAND FACILITIES SERVICES CORPORATION,OH,Cuyahoga County,41.47,-81.74,3246.0042370127558
5565,411782776,SECOND HARVEST NORTH CENTRAL FOOD BANK,MN,Hubbard County,47.3,-94.5,2470.994594152316
5567,311401446,UNITED CHURCH RESIDENCES OF FREDONIA NEW YORK,OH,Marion County,40.6,-83.1,3124.6499678284317
5568,521573446,AMERICAN INDIAN COLLEGE FUND,CO,Adams County,39.82,-105.01,1316.5864903926135
5569,363296450,OVER THE RAINBOW UNIT II,IL,Cook County,42.05,-87.68,2766.906793306489
5570,911391826,LEWIS COUNTY FOOD BANK COALITION,WA,Lewis County,46.7,-123.0,1578.0025033018817
5571,10355563,MAINE DEVELOPMENT FOUNDATION,ME,Penobscot County,44.9,-68.8,4311.287223093637
5572,566063111,GREENSBORO SYMPHONY ORCHESTRA INC,NC,Guilford County,36.1,-79.82,3417.970561654144
5573,364143602,PIONEER CONCEPTS INC,IL,Knox County,40.9,-90.4,2519.8345555662277
5574,202408857,AGUDAS TOV VCHESED INC,NY,Kings County,40.63,-74.0,3892.3262795345345
5575,222686540,LEADERSHIP LACKAWANNA,PA,Lackawanna County,41.41,-75.67,3751.075312369547
5576,383244099,HABITAT FOR HUMANITY OF OAKLAND COUNTY,MI,Macomb County,42.6,-82.88,3166.1483784154975
5577,581440788,NASHVILLE BALLET,TN,Davidson County,36.15,-86.9,2783.334376171081
5578,510189030,NATIONAL CZECH AND SLOVAK MUSEUM AND LIBRARY INC,IA,Linn County,41.9,-91.7,2439.397242075362
5579,582087281,RESEARCH PARK CORPORATION,LA,East Baton Rouge Parish,30.45,-91.12,2481.0816973620585
5580,43687040,CLASSICAL HIGH SCHOOL ALUMNI ASSOCIATION INC,RI,Providence County,41.82,-71.41,4104.561831997564
5581,742918904,ADOPTAPLATOON SOLDIER SUPPORT EFFORT INC,VA,Fairfax County,38.93,-77.23,3623.5820293205584
5582,200839019,PIGEON CREEK I INC,OH,Summit County,41.08,-81.46,3266.053175083822
5583,371302935,EGHM SCHOOL DISTRICT 7 FOUNDATION,IL,Madison County,38.8,-89.9,2527.5416203268496
5584,232910358,ENVISIONS ENTERPRISES,PA,Lancaster County,40.1,-76.3,3699.123446195532
5585,526405006,SHEET METAL OCCUPATIONAL HEALTH INSTITUTE TRUST,VA,Fairfax County,38.86,-77.26,3621.3311159748855
5586,311504031,WEMAR HOMES INC,SC,Orangeburg County,33.6,-80.9,3357.0663100320944
5587,382247669,CRESTON NEIGHBORHOOD ASSOCIATION,MI,Kent County,43.0,-85.63,2952.0467670217795
5588,363386534,PEACE VILLAGE,IL,Cook County,41.66,-87.86,2744.1707053326027
5589,453337618,RESCUE VILLAGE FOUNDATION,OH,Geauga County,41.47,-81.33,3280.0529902129215
5590,943179959,BOYS AND GIRLS CLUBS NORTH SAN MATEO COUNTY FOUNDATION,CA,San Mateo County,37.66,-122.42,681.9370709486996
5591,562209436,TEMPS TO THE RESCUE INC,NC,Durham County,35.94,-78.8,3511.072612944071
5592,237262039,SAN FRANCISCO TAVERN GUILD FOUNDATION,CA,San Francisco County,37.78,-122.41,690.8422679723265
5593,411524746,MINNESOTA AIDS PROJECT,MN,Hennepin County,44.97,-93.3,2432.303773520925
5594,930572370,GOODWILL INDUSTRIES OF LANE AND SOUTH COAST COUNTIES INC,OR,Lane County,44.14,-123.06,1316.0087279329073
5595,232605582,PRESBYTERIAN APARTMENTS AT 58TH STREET INC,PA,Montgomery County,40.08,-75.26,3787.6212801129755
5596,351132860,UNITED WAY OF BARTHOLOMEW COUNTY INC,IN,Bartholomew County,39.2,-86.0,2867.0526538967047
5597,237174324,ST JOHN THE BAPTIST CATHOLIC CHURCH MEMORIAL TRUST FUND,KS,Mitchell County,39.4,-98.1,1844.7714373401823
5598,276818205,NORTHEAST HEALTH CARE TRUST,NY,Nassau County,40.65,-73.72,3915.86294325044
5599,222480332,CAPE COD TIMES NEEDY FUND INC,MA,Barnstable County,41.7,-70.0,4221.964164540309
5600,751285669,SUICIDE AND CRISIS CENTER OF NORTH TEXAS,TX,Dallas County,32.9,-96.79,1904.18192721857
5601,522272934,PATTY PALLATOS FUND INC,MD,Frederick County,39.46,-77.34,3612.0196750472314
5602,470678796,MILLARD PUBLIC SCHOOLS FOUNDATION INC,NE,Douglas County,41.21,-96.19,2059.663101910799
5603,431213056,DIASTOLE-HOSPITAL HILL INCORPORATED,MO,Jackson County,39.04,-94.59,2129.8138750951207
5604,300074718,MERCY OUTREACH MINISTRIES II INC,OH,Henry County,41.4,-84.1,3049.466434702408
5605,954479135,SILVER LAKE NEW HOPE COURTYARD APARTMENTS,CA,Los Angeles County,34.08,-118.26,135.3387814279599
5606,610444700,UNITED WAY OF HENDERSON COUNTY,KY,Henderson County,37.8,-87.5,2729.2774160711583
5607,200956525,STURGEON LAKE YMCA PROPERTY INC,MN,St. Louis County,46.75,-92.07,2603.0800692856633
5608,450524687,FOUNDATION FIGHTING BLINDNESS CLINICAL RESEARCH INSTITUTE,MD,Howard County,39.17,-76.84,3656.1107031821853
5609,541122850,DOWNTOWN NORFOLK DEVELOPMENT CORPORATION,VA,Norfolk city,36.85,-76.29,3723.3061441771724
5610,264536445,COLE STREET DEVELOPMENT CORPORATION,GA,Cobb County,33.93,-84.54,3018.9072209077585
5611,581658733,LOUISIANA SUPERDOME MARKETING AND PROMOTIONAL FUND,LA,Orleans Parish,29.96,-90.08,2591.471986504863
5612,521968090,CLARC PROPERTIES INC,MD,Frederick County,39.36,-77.46,3602.0299250197177
5613,274379277,ASSOCIATION FOR THE ADVANCEMENT OF MEDICAL INSTRUMENTATION INC,VA,Arlington County,38.87,-77.12,3633.3892170748527
5614,946063403,CONTRA COSTA COUNTY ELECTRICAL INDUSTRY TRUST,CA,Los Angeles County,34.14,-118.15,133.6467816585956
5617,371365697,MARY WEEMS BARTON QUINCY PUBLIC LIBRARY FOUNDATION,IL,Adams County,39.93,-91.39,2417.6966266973873
5618,42755382,LAZARUS HOUSE INC,MA,Essex County,42.71,-71.16,4122.8184838747575
5620,546071276,YORK COUNTY VOLUNTEER ASSOCIATION,VA,York County,37.19,-76.47,3703.548607027789
5621,610722501,GEORGETOWN CHILD DEVELOPMENT CENTER INC,KY,Scott County,38.3,-84.6,2984.4147503341196
5622,262148309,BILLINGS VOLUNTEERS OF AMERICA EHI ASPEN GROVE,VA,Alexandria city,38.81,-77.07,3638.0287417801287
5623,271074839,NATIONAL COMMUNITY RENAISSANCE OF NORTHERN CALIFORNIA,CA,San Bernardino County,34.1,-117.58,104.63312055699814
5624,650942749,CALVARY CHAPEL SCHOOL INC,FL,Sarasota County,27.37,-82.48,3384.9427742034927
5625,204356115,CAYUGA MEDICAL ASSOCIATES PC,NY,Tompkins County,42.4,-76.5,3685.0553712040246
5626,204358131,LEXINGTON POLICE ASSOCIATION,MA,Middlesex County,42.35,-71.21,4119.456227215123
5627,223237803,ESSEX COUNTY PROSECUTORS PBA LOCAL 325 INC,NJ,Middlesex County,40.55,-74.28,3868.980648191448
5628,541145487,AUXILIARY OF BETH SHOLOM HOME OF EASTERN VIRGINIA,VA,Virginia Beach city,36.8,-76.18,3733.642046245483
5629,363719544,DICKINSON PUBLIC SCHOOLS FOUNDATION,ND,Stark County,46.9,-102.8,1951.2930356326747
5630,320326529,LUTZ PREPARATORY SCHOOL INC,FL,Hillsborough County,28.15,-82.48,3356.6949982447704
5631,112911407,MEDGAR EVERS COLLEGE AUXILIARY ENTERPRISES CORPORATION,NY,Kings County,40.66,-73.96,3895.5911593053656
5632,410693872,MINNESOTA MASONIC HOME CARE CENTER,MN,Hennepin County,44.82,-93.35,2421.892552525903
5633,272314726,WASHINGTON GLOBAL HEALTH ALLIANCE,WA,King County,47.57,-122.34,1654.0550328223128
5634,160988865,BETHANY RETIREMENT HOME INC,NY,Chemung County,42.2,-76.8,3659.4818677532753
5635,261490941,W AND S CHARITABLE FOUNDATION INC,NC,Buncombe County,35.54,-82.52,3181.7589264991316
5636,911188127,COMMITTEE FOR CHILDREN,WA,King County,47.61,-122.3,1657.4514822990634
5637,451732585,ASHEVILLE-BUNCOMBE TECHNICAL AND COMMUNITY COLLEGE EDUCATION AND EN,NC,Buncombe County,35.59,-82.56,3177.6304086767973
5638,160872843,SYRACUSE-ROTARY FOUNDATION INC,NY,Onondaga County,43.06,-76.14,3718.0000681491115
5639,362225482,CHICAGO HORTICULTURAL SOCIETY,IL,Cook County,42.13,-87.77,2761.3508009741586
5640,202886754,ESKATON CLEARLAKE OAKS MANOR,CA,Sacramento County,38.62,-121.33,705.6622474459933
5641,593753517,HILLSBOROUGH COUNTY VOA LIVING CENTER III INC HUD PROJECT NO 067-HD080,FL,Pinellas County,27.78,-82.62,3356.845081690934
5642,203884159,ASSET NETWORK FOR EDUCATION WORLDWIDE INC,MD,Montgomery County,39.14,-77.13,3631.257191256752
5643,221736045,AMERICAN COLLEGE OF NEUROPSYCHOPHARMACOLOGY INC,TN,Williamson County,36.0,-86.8,2793.0059905038984
5646,43395832,REAL ESTATE BAR ASSOCIATION FOUNDATION INC,MA,Suffolk County,42.358999999999995,-71.054,4132.248656402419
5647,746086286,PTA 5336 VALLEY OAKS ELEMENTARY TEXAS CONGRESS,TX,Harris County,29.8,-95.5,2092.4780968789732
5649,460678197,BANNING LEWIS RANCH SCHOOL FOUNDATION,CO,El Paso County,38.88,-104.82,1282.0380319329663
5650,510209861,MOUNT VERNON K OF C CLUB INC,VA,Fairfax County,38.68,-77.21,3626.6127153323214
5651,621872705,FAIRGROUND APARTMENTS INC,TN,Putnam County,36.2,-85.5,2908.6331105929785
5652,232505031,MARPLE PUBLIC LIBRARY,PA,Delaware County,39.97,-75.36,3779.5268340483267
5653,274093293,JFM NO 4 CORP,ME,Androscoggin County,44.1,-70.2,4199.715294459771
5654,42988263,ASIAN COMMUNITY DEVELOPMENT CORPORATION,MA,Suffolk County,42.351000000000006,-71.061,4131.694818372879
5655,237239334,VOLUNTEER MEDICAL SERVICE CORPS OF LANSDALE,PA,Philadelphia County,39.97,-75.2,3793.152964177518
5656,272242752,MILITARY SUPPORT GROUPS OF AMERICA,CA,Marin County,37.94,-122.53,710.9665706452906
5657,860661151,PHOENIX RHF HOUSING INC,CA,Los Angeles County,33.8,-118.11,103.97044075675979
5659,200161308,CHEYHOME INC,WY,Laramie County,41.14,-104.79,1411.1252391070866
5660,710448650,COUNSELING CLINIC INC,AR,Garland County,34.5,-92.9,2247.881263830502
5661,540540100,BURGUNDY FARM COUNTRY DAY SCHOOL INC,NJ,Bergen County,40.79,-74.11,3882.525163220417
5662,450390238,BETHEL LUTHERAN FOUNDATION,ND,Cass County,46.93,-96.83,2300.4167621777287
5663,134205043,AUTISM FAMILY SERVICES OF NJ,NJ,Mercer County,40.2,-74.6,3843.222901813628
5665,411959688,MACC ALLIANCE OF CONNECTED COMMUNITIES,MN,Hennepin County,44.96,-93.26,2434.7176833323583
5666,391677100,WISCONSIN UPPER PENINSULA ONCOLOGY MANAGEMENT SERVICES INC,WI,Marinette County,45.1,-87.7,2848.826345140871
5667,222542510,CHESTER PBA LOCAL 315,NJ,Middlesex County,40.55,-74.28,3868.980648191448
5668,362419940,UNITED BROTHERHOOD OF CARPENTERS AND JOINERS LOCAL NO 195,IL,LaSalle County,41.4,-88.9,2653.749616581251
5669,943165930,ST HELENA PUBLIC SCHOOLS FOUNDATION ENDOWMENT TRUST,CA,Napa County,38.5,-122.5,755.4789507207032
5670,521765246,US LACROSSE INC,MD,Prince George's County,38.94,-76.94,3648.590821263549
5671,542015362,NATIONAL POISON CENTER FOUNDATION,DC,District of Columbia,38.94,-77.09,3635.630850637229
5672,131674445,LUCIS TRUST AND ARCANE SCHOOL,NY,New York County,40.705,-74.005,3891.641081399409
5673,341792862,ERIE COUNTY COMMUNITY FOUNDATION,OH,Erie County,41.4,-82.7,3165.600409237263
5674,540845138,GORDONSVILLE MEDICAL AID FUND INC,VA,Albemarle County,38.1,-78.4,3526.423788128173
5675,742314580,HOPE HOSPICE,TX,Comal County,29.7,-98.1,1854.9329572564127
5676,411781344,GOVENAIRES DRUM AND BUGLE CORPS,MN,Blue Earth County,44.1,-94.0,2342.553659869706
5677,820381224,COMMUNITY ASSISTANCE LEAGUE,ID,Bonner County,48.4,-116.4,1691.6477405375242
5678,943169989,SHAKLEE CARES,CA,Alameda County,37.7,-121.9,653.8567438281907
5679,264365936,CENTER FOR INNOVATIONS IN EDUCATION,CA,Orange County,33.68,-117.9,80.53722791668844
5680,43649766,BOBBY NICHOLS - FIDDLESTICKS FOUNDATION INC,FL,Lee County,26.62,-81.88,3469.541749004135
5681,262295937,CLARENCE CENTER VOLUNTEER FIREFIGHTERS BENEVOLENT ASSOCIATION INC,NY,Erie County,43.05,-78.63,3516.134157633191
5683,416022658,MINNESOTA COUNCIL OF CHURCHES FOUNDATION,MN,Hennepin County,44.96,-93.26,2434.7176833323583
5684,431567500,OUR LITTLE HAVEN,MO,St. Louis city,38.65,-90.25,2495.6604727991203
5685,112464804,MEDGAR EVERS COLLEGE STUDENT FACULTY ASSOCIATION,NY,Kings County,40.66,-73.96,3895.5911593053656
5686,593508126,MENORAH CENTER FOUNDATION INC DBA BENJAMIN TOWER FOUNDATION,FL,Pinellas County,27.79,-82.73,3346.2502915844907
5687,30473843,SHIRDI SAIBABA PRAYER CENTER,MN,Ramsey County,45.02,-93.03,2453.9530373005396
5688,311815830,GRACEWOOD INC,TX,Williamson County,30.5,-97.64,1873.5180361240293
5689,542007236,MEDEVAC FOUNDATION INTERNATIONAL,VA,Alexandria city,38.81,-77.07,3638.0287417801287
5691,820476738,SOUTHWEST IDAHO RC AND D COUNCIL,ID,Ada County,43.56,-116.29,1154.9908429788968
5692,232260494,OLDE KENSINGTON SENIOR HOUSING ASSOCIATES,PA,Philadelphia County,39.98,-75.15,3797.3698819258075
5693,208077365,KEYSTONE UNLIMITED,WA,Spokane County,47.66,-117.38,1607.9156517146232
5694,160743080,MEDICAL MOTOR SERVICE OF ROCHESTER AND MONROE COUNTY INC,NY,Monroe County,43.11,-77.56,3603.2901941123355
5695,364390471,ALEXIAN BROTHERS OF AMERICA INVESTMENT TRUST,IL,Cook County,42.06,-87.98,2742.8295048249297
5696,222559139,REFLEX SYMPATHETIC DYSTROPHY SYNDROME ASSOCIATION OF AMERICA,TN,Davidson County,36.146,-86.803,2792.0546483437797
5698,581638895,SAINT PAULS SCHOOL FOUNDATION,LA,St. Tammany Parish,30.48,-90.1,2575.1836135250237
5699,237121105,GOLDEN RULE APARTMENTS INC CO BIBLE WAY CHURCH,DC,District of Columbia,38.91,-77.02,3641.8306713658585
5700,261636099,MELANOMA RESEARCH ALLIANCE FOUNDATION,CA,Los Angeles County,34.01,-118.5,146.67262936775094
5701,223277404,BCCAP - SH INC,NJ,Burlington County,40.07,-74.84,3823.3745891497224
5702,752374330,SOUTHWEST BENEFITS FOUNDATION,TX,Dallas County,32.91,-96.74,1908.6909331383192
5703,262443117,EMPLOYEE ASSISTANCE RESEARCH FOUNDATION,CO,Denver County,39.73,-104.98,1313.8131888778348
5704,820255460,YOUNG MENS CHRISTIAN ASSOCIATION OF TWIN FALLS INC,IL,Cook County,41.882,-87.637,2766.8721369361083
5705,43279485,ONE TO FOUR REHABILITATION CORPORATION CO NDC,MA,Suffolk County,42.31,-71.12,4126.955723992657
5706,830431555,DAPPLEGRAY ELEMENTARY SCHOOL BOOSTER CLUB,CA,Los Angeles County,33.3,-118.5,116.76838856656323
5707,66075666,MADISON ROTARY FOUNDATION INC,CT,New Haven County,41.3,-72.6,4007.438170495263
5708,510209843,MINISTRY OF CARING INC,DE,New Castle County,39.73,-75.55,3764.3051004781564
5709,454459387,MHANY 2011 HOUSING DEVELOPMENT FUND CORP,NY,Kings County,40.7,-73.99,3892.9220697927467
5710,331048193,LUTHER VILLAGE I OF DOVER INC,DE,Kent County,39.2,-75.5,3771.317478407825
5711,274035140,FRIENDS OF TJ FOUNDATION INC,NY,Suffolk County,40.86,-73.45,3937.799429375313
5712,261684834,ARC OF NEW MEXICO FOUNDATION,NM,Bernalillo County,35.11,-106.58,1003.9774331388978
5713,203963486,VIRGIN UNITE USA INC,NY,New York County,40.726,-73.998,3892.1597052745888
5714,232967792,TEMPLE UNIVERSITY SCHOOL OF PODIATRIC MEDICINE FOUNDATION,PA,Philadelphia County,39.95,-75.16,3796.6421479407963
5715,751750059,CHRISTIAN COMMUNITY FOUNDATION INC,CO,El Paso County,39.0,-104.9,1281.6819971823336
5716,271110796,THINK FREELY MEDIA,MI,Midland County,43.6,-84.4,3062.499557211201
5717,581816998,MOUNTAIN HOUSING OPPORTUNITIES INC,NC,Buncombe County,35.59,-82.56,3177.6304086767973
5718,237356817,SCARLET BRIGADE BOOSTERS CLUB OF FAIRFIELD HIGH SCHOOL,CA,Solano County,38.2,-122.1,707.5034250106143
5719,231352259,VISION RESOURCES OF CENTRAL PENNSYLVANIA,PA,Dauphin County,40.26,-76.85,3652.1143215941274
5720,411260581,THINK SMALL,MN,Hennepin County,45.12,-93.33,2437.0614381750906
5721,133870584,PELHAM EDUCATION FOUNDATION,NY,Westchester County,40.9,-73.81,3907.4122105337897
5722,446012977,NELSON GALLERY FOUNDATION,MO,Jackson County,39.06,-94.59,2130.2288623710238
5723,472109241,HISTORIC PRESERVATION AND EDUCATION FUND OF THE RACQUET CLUB OF PHILADELPHIA,PA,Philadelphia County,39.953,-75.165,3796.2037615101494
5724,262429868,COUNTY FAIR FOUNDATION,KS,Wyandotte County,39.17,-94.82,2113.1009751077404
5725,521596171,HOUSING INITIATIVE PARTNERSHIP INC,MD,Prince George's County,38.94,-76.94,3648.590821263549
5726,237458267,LIFESTREAM COMPLETE SENIOR LIVING INC,AZ,Maricopa County,33.59,-112.31,460.6116473901127
5727,460432764,WOUNDED KNEE DIST SCHOOL FOUNDATION INC,SD,Shannon County,43.3,-102.4,1710.7673785046215
5728,741724391,BARRIO COMPREHENSIVE FAMILY HEALTH CARE CENTE,TX,Bexar County,29.46,-98.49,1826.9707146292264
5729,200395748,COMMUNITY HEALTH NETWORK OF CONNECTICUT FOUNDATION INC,CT,New Haven County,41.46,-72.81,3989.4200883825583
5730,870694180,ANNE CARLSEN CENTER,ND,Stutsman County,46.9,-98.8,2177.4371216908726
5731,237244932,ILLINOIS STATE DENTAL SOCIETY FOUNDATION,IL,Sangamon County,39.77,-89.69,2558.341216267071
5732,262927632,HOUSING OPPORTUNITIES MEAN EMPOWERMENT III INC,IL,Cook County,41.88,-87.76,2756.8260589254087
5733,256647775,ELIZABETH G SMITH SCHOLARSHIP TRUST,PA,Montgomery County,40.1,-75.11,3800.2994877560495
5734,590790962,JACKSONVILLE STATE UNIVERSITY FOUNDATION INC,AL,Calhoun County,33.9,-85.8,2904.081077589021
5736,271658406,PREBLE COUNTY DEVELOPMENT PARTNERSHIP INC,OH,Preble County,39.7,-84.7,2982.023966942596
5737,561939165,MCGILL ROSE GARDEN,NC,Mecklenburg County,35.21,-80.86,3335.3230745221604
5738,570774509,ORANGEBURG HOUSING INC,SC,Orangeburg County,33.6,-80.9,3357.0663100320944
5739,650276400,BNAI TORAH FOUNDATION INC,GA,Cobb County,33.87,-84.45,3028.0419151910296
5741,237082215,EPILEPSY FOUNDATION OF NEW JERSEY CORPORATION,NJ,Mercer County,40.2,-74.6,3843.222901813628
5742,43095235,SENIOR CITIZENS HSG DEV CORP OF BOSTON,FL,Broward County,26.16,-80.32,3632.9276218700375
5744,314379597,YOUNG WOMENS CHRISTIAN ASSOCIATION,OH,Franklin County,39.97,-83.03,3126.134676504294
5745,30452352,BENTON FRANKLIN COMMUNITY HEALTH ALLIANCE,WA,Benton County,46.21,-119.18,1455.9131194845427
5747,621055955,MERRIE-WOODE FOUNDATION INC,GA,Fulton County,33.75,-84.39,3035.387425475512
5748,262330256,ROSELAND PLACE INC NFP,CO,Denver County,39.75,-105.0,1313.4337047522388
5750,237011877,REGIONAL PARKS FOUNDATION,CA,Alameda County,37.76,-122.16,674.1330802101338
5751,271778360,ORDINARY HERO FOUNDATION INC,WA,Clark County,45.65,-122.66,1459.3780621299425
5752,251474116,FRANKLIN TWP VOLUNTEER FIRE DEPARTMENT,PA,Erie County,41.9,-80.2,3377.29729964237
5754,411697280,MINNESOTA TWINS COMMUNITY FUND,MN,Grant County,46.1,-95.8,2317.368025535955
5755,630985617,NAVIGATE AFFORDABLE HOUSING PARTNERS INC,AL,Jefferson County,33.62,-86.76,2820.1424706065786
5756,521956271,VEERAYATAN INTERNATIONAL INC,OK,Oklahoma County,35.67,-97.59,1820.667191677914
5757,850304320,LIFE CENTER FOUNDATION,NM,Rio Arriba County,36.186,-106.44200000000001,1041.714248175304
5758,20423502,UPPER VALLEY TEACHER TRAINING PROGRAM INC DBA UPPER VALLEY EDUCATORS INSTITUTE,NH,Grafton County,43.63,-72.24,4035.5107065965503
5759,42453465,NEWTON COMMUNITY DEVELOPMENT FOUNDATION INC,MA,Middlesex County,42.35,-71.19,4121.099375293507
5760,363605404,LAKE FOREST LAND FOUNDATION,IL,Lake County,42.24,-87.87,2755.7159468244254
5761,50613880,FLORIDA ANIMAL FRIEND INC,FL,Broward County,26.09,-80.15,3651.569486245345
5763,43534734,ROCKVALE COMMUNITY HOUSING CORPORATION,MA,Suffolk County,42.31,-71.12,4126.955723992657
5764,581425317,CHATHAM ASSOCIATION FOR RESIDENTIAL SERVICES INC,GA,Chatham County,31.97,-81.08,3374.7010506157862
5765,341325526,HELP  SIX CHIMNEYS INC,OH,Cuyahoga County,41.61,-81.51,3266.3899068942083
5766,222721731,OMNI DEVELOPMENT CORPORATION,RI,Providence County,41.79,-71.4,4105.499159383266
5767,470874376,JEWISH COMMUNITY FOUNDATION OF GREATER PHOENIX,AZ,Maricopa County,33.62,-111.95,494.10315849684406
5768,391076993,WESTERN DAIRYLAND ECONOMIC OPPORTUNITY COUNCIL INC,WI,Trempealeau County,44.4,-91.5,2539.763025508921
5769,841042131,HIGGINS PLAZA INC,CO,Denver County,39.68,-104.96,1312.5556760929182
5770,223059566,CHATHAM TOWNSHIP PBA LOCAL 170,NJ,Middlesex County,40.55,-74.28,3868.980648191448
5771,205069172,WILLIAM NEWTON HEALTHCARE FOUNDATION INC,KS,Cowley County,37.3,-97.0,1890.4290703859374
5772,263835092,INTERNATIONAL LONGEVITY CENTER GLOBAL ALLIANCE LTD,NY,New York County,40.71,-74.003,3891.792567565262
5773,208257736,TEMPE PREPARATORY ACADEMY FDN,AZ,Maricopa County,33.4,-111.93,494.87350865217513
5774,560650719,NORTH CAROLINA PROPANE GAS ASSOCIATION INC,NC,Wake County,35.85,-78.72,3519.3696302103253
5775,752351673,CENTER FOR LEGISLATIVE ENERGY AND ENVIRONMENTAL RESEARCH,TX,Dallas County,32.93,-96.79,1903.8005815837955
5776,112889946,PORT WASHINGTON POLICE BENEVOLENT ASSOCIATION,NY,Nassau County,40.67,-73.52,3932.642456667296
5777,911644435,SEATTLE-KING COUNTY CONVENTION AND VISITORS BUREAU,WA,Thurston County,47.0,-122.9,1606.866037204111
5778,911751139,VALENTINE GOOD SAMARITAN HOUSING INC,SD,Minnehaha County,43.6,-96.7,2122.5969478211687
